Timestamp_cubic,Vazao,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck
1705410478,1260538642.0,2519980178.0,31.44,9,100.0
1705416079,2271452020.0,2519980178.0,31.8,9,100.0
1705433716,1332645299.0,2104229151.0,36.29,9,100.0
1705458226,1130119685.6642036,2125888297.0,30.73,9,100.0
1705492815,1099222990.0,751931819.0,31.32,9,100.0
1705503176,1583335055.0,751931819.0,31.29,9,100.0
1705516453,1130119685.6642036,1369499395.0,28.37,10,100.0
1705524462,1130119685.6642036,2366009230.0,28.71,10,100.0
1705543080,946759507.0,2510915812.0,28.15,10,100.0
1705576310,1539795516.0,2030889048.14601,29.66,10,100.0
1705595349,1164968237.0,2242181944.0,17.42,10,100.0
1705617841,1530967724.0,2148740435.0,31.25,9,100.0
1705694686,2634017512.0,2492845149.0,27.33,9,100.0
1705710258,891038638.0,2159545619.0,28.93,9,100.0
1705742847,1130119685.6642036,2166884362.0,30.57,9,100.0
1705748548,1563168658.0,2166884362.0,30.32,9,100.0
1705771916,1305867759.0,2166884362.0,30.73,9,100.0
1705790939,1314239563.0,2401767651.0,30.15,9,100.0
1705823250,1666663956.0,2007761297.0,29.6,9,100.0
1705837714,1990008537.0,2407983758.0,30.51,9,100.0
1705925500,2133744101.0,3350387190.0,30.94,10,100.0
1705933043,1130119685.6642036,3350387190.0,28.05,10,100.0
1705945630,2853918003.0,1955058162.5976503,28.92,10,100.0
1705975828,996569769.0,1913138295.0,28.66,9,100.0
1706008308,2684703574.0,2880822126.0,29.77,9,100.0
1706024184,1949778445.0,2935038618.0,18.32,10,100.0
1706039102,1130119685.6642036,1245974419.0,30.71,9,100.0
1706054498,2414904222.0,2810796944.0,31.25,9,100.0
1706056378,1101161921.0,2810796944.0,30.85,9,100.0
1706094313,2044984730.0,2217016541.0,31.1,9,100.0
1706099373,1250113744.0,2195518396.0,31.17,9,100.0
1706124599,1384550757.0,2960129011.0,34.95,9,100.0
1706148387,874037946.0,2030889048.14601,30.79,9,100.0
1706185202,1130119685.6642036,2765409346.0,16.69,10,100.0
1706189440,555395882.0,2247206259.0,18.37,10,100.0
1706219360,1130119685.6642036,2394277262.0,32.9,9,100.0
1706223782,2071345327.0,2394277262.0,30.27,9,100.0
1706269535,547779580.0,2418834980.0,30.59,9,100.0
1706298616,1386426078.0,2292945444.0,32.07,9,100.0
1706318338,2697799938.0,2507547908.0,30.77,9,100.0
1706360807,1740170652.0,2171763828.0,31.11,9,100.0
1706426202,1471000872.0,2341136997.0,30.88,9,100.0
1706450552,1226889538.0,2788092449.0,30.83,9,100.0
1706469690,1064621980.0,1538795436.0,32.28,9,100.0
1706482598,3308954601.0,2030889048.14601,30.74,9,100.0
1706513263,1529252108.0,2182455185.0,30.72,9,100.0
1706541070,1009063445.0,2310167557.0,31.03,9,100.0
1706556310,1258926640.0,2314120771.0,30.91,9,100.0
1706577808,1534697195.0,1662939837.0,35.62,9,100.0
1706679738,1273565810.0,2168618309.0,29.99,9,100.0
1706695471,1753376270.0,2168618309.0,32.94,9,100.0
1706714382,1294424610.0,1890741988.0,32.0,9,100.0
1706729494,1130119685.6642036,2113140142.0,35.11,9,100.0
1706745304,1130119685.6642036,2113140142.0,30.1,9,100.0
1706751468,2216642665.0,1994634068.2512496,30.9,9,100.0
1706818953,2350735032.0,3185886389.0,17.98,10,100.0
1706841750,620132998.8751096,2492466273.0,17.77,10,100.0
1706873208,1860851025.0,2030889048.14601,18.06,10,100.0
1706885165,1130119685.6642036,2984490586.0,17.62,10,100.0
1706926764,1531499897.0,2082225408.0,30.77,9,100.0
1706987377,1130119685.6642036,938580424.0,30.56,9,100.0
1706995929,1165861615.0,938580424.0,30.7,9,100.0
1707027621,1425490634.0,2440463957.0,22.89,9,100.0
1707054602,668573996.0,2491832517.0,23.05,9,100.0
1707068529,2142089800.0,2512492074.0,22.04,9,100.0
1707078731,1433606584.0,2512492074.0,22.68,9,100.0
