Timestamp_cubic,Vazao,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck
1705434572,683974155.0,887370304.426476,40.46,8,100.0
1705455301,932037030.5205731,923695263.0,35.47,8,100.0
1705504157,554855405.0,912053365.0,18.77,8,100.0
1705512560,597482846.0,912053365.0,17.85,8,100.0
1705528057,777259019.0,912053365.0,20.84,8,100.0
1705531070,603770483.0,912053365.0,21.15,8,100.0
1705800262,529820657.0,937848484.0,15.44,8,100.0
1706038344,905714086.0,925787611.0,10.81,7,40.0
1706054895,932037030.5205731,911388422.0,9.93,7,40.0
1706081810,873567792.0,913735933.0,9.79,7,40.0
1706089948,836294674.0,901438406.0,34.12,8,100.0
1706116563,836133791.0,924685127.0,34.77,8,100.0
1706148330,717018670.0,922961809.0,34.32,8,100.0
1706193506,852969222.0,887370304.426476,34.79,8,100.0
1706209316,932037030.5205731,911945179.0,18.25,9,100.0
1706220353,862277070.0,912208554.0,17.67,9,100.0
1706629937,714034503.0,904296102.0,31.6,8,100.0
1706643716,771588555.0,904296102.0,16.04,9,100.0
1706662835,932037030.5205731,925426393.0,10.66,29,100.0
1706745506,548878369.0,887370304.426476,33.9,8,100.0
1706749466,579600094.0,887370304.426476,34.51,8,100.0
1706804206,912471656.0,905051939.0,33.8,8,100.0
1706820864,683460640.0,905051939.0,35.52,8,100.0
1706840637,838076840.0,905051939.0,34.69,8,100.0
1706842685,595434655.0,905051939.0,35.26,8,100.0
1706884832,786486984.0,923895370.0,38.39,8,100.0
1706897035,663327419.0,923895370.0,34.84,9,100.0
1706919402,851865527.0,918344421.0,17.62,8,100.0
1706954104,846271161.0,915914492.0,18.17,8,100.0
1706970699,794350377.0,915914492.0,18.85,8,100.0
1706982134,819467265.0,922697127.0,20.62,8,100.0
1706997511,660132539.0,921048941.0,19.76,9,100.0
1707015294,674848531.0,887370304.426476,35.52,8,100.0
1707060481,845731002.0,920102638.0,34.54,8,100.0
1707073431,732009075.0,920102638.0,34.24,8,100.0
1707080574,517994316.0,920102638.0,35.46,8,100.0
1707092350,683515940.0,920850064.0,34.39,8,100.0
1707140554,633081716.0,919724404.0,12.0,8,100.0
1707143823,777362633.0,919724404.0,23.59,9,100.0
1707157092,846522753.0,919724404.0,34.48,9,100.0
1707172955,667736201.0,920864323.0,30.42,8,100.0
1707299779,846792791.0,915828751.0,35.59,9,100.0
1707311720,805049497.0,918984595.0,35.22,9,100.0
1707351714,862979730.0,911264107.0,27.76,8,100.0
1707372715,860201342.0,887370304.426476,26.48,8,100.0
1707392099,788528363.0,923126856.0,27.56,8,100.0
1707404497,932037030.5205731,923126856.0,17.66,8,100.0
1707416183,758491810.0,925317880.0,15.81,7,40.0
1705714315,696570255.0,922380754.0,53.55,7,3.0
1705784545,922119578.0,922381907.0,55.21,7,3.0
1705798550,774743980.0,920547263.0,60.58,11,100.0
1706015415,781661839.0,920390391.0,41.43,11,100.0
1706043799,870222185.0,919708262.0,60.31,11,40.0
1706061269,932037030.5205731,919708262.0,54.05,7,3.0
1706064121,742865375.0,919708262.0,55.02,7,3.0
1706119093,740664249.0,887370304.426476,40.54,10,100.0
1706131709,780404599.0,919763773.0,46.51,7,3.0
1706187013,395784714.0,897585095.0,48.19,8,3.0
1706217630,439775303.0,920079819.0,39.92,10,100.0
1706233354,932037030.5205731,887370304.426476,46.08,7,3.0
1706575130,804363494.0,916246762.0,61.23,7,3.0
1706625568,839910089.0,908121333.0,28.12,9,10.0
1706633136,848509778.0,920675726.0,31.57,9,10.0
1706637946,790814192.0,920675726.0,28.45,10,10.0
1706733180,510352503.0,887370304.426476,42.95,10,100.0
1706746673,398983866.0,912943470.0,75.16,7,3.0
1706841844,562875456.0,916824763.0,73.22,7,3.0
1706894802,835086009.0,903256423.0,33.03,9,10.0
1706919891,878027089.0,937271391.0,38.73,10,100.0
1706988596,589666831.0,921693833.0,36.6,10,100.0
1706994618,835350325.0,916615185.0,38.15,10,100.0
1707009837,635657005.0,887370304.426476,43.34,10,100.0
1707027826,889455881.0,920233196.0,45.05,10,100.0
1707047134,865184210.0,920233196.0,43.29,10,100.0
1707080657,796449604.0,887370304.426476,60.87,11,100.0
1707100982,802139873.0,920337133.0,45.04,11,100.0
1707119219,818237175.0,889384288.0,53.62,11,100.0
1707126715,932037030.5205731,889384288.0,63.4,11,100.0
1707148073,782974557.0,920597713.0,36.6,11,100.0
1707153894,832885957.0,920597713.0,45.22,10,100.0
1707175783,816375334.0,922957841.0,44.5,10,100.0
1707185583,841424678.0,922957841.0,45.02,10,100.0
1707240969,615882252.0,870936992.0,38.26,11,100.0
1707305750,932037030.5205731,848141884.0,38.13,10,100.0
1707312570,704805327.0,848141884.0,32.38,10,10.0
1705435403,940109132.0,927204023.0,29.22,6,100.0
1705459648,940784174.0,915143331.0,29.9,6,100.0
1705487147,720922080.0,887370304.426476,28.72,6,100.0
1705519972,938841394.0,926472891.0,28.41,6,100.0
1705598750,641730565.0,926755404.0,28.68,6,100.0
1705625835,940836979.0,913626141.0,29.01,6,100.0
1705671880,940414680.0,895642679.0,28.36,7,100.0
1705698363,805358192.0,887370304.426476,28.19,6,100.0
1705716422,940895242.0,914678424.0,28.15,6,100.0
1705770446,938322456.0,625304887.0,28.19,6,100.0
1705793591,939683778.0,915198322.0,28.71,6,100.0
1705921672,939423230.0,914360283.0,28.45,7,100.0
1706000066,908877834.0,887370304.426476,29.04,6,100.0
1706012899,939312455.0,915565645.0,28.15,6,100.0
1706034630,940759347.0,909803062.0,22.81,9,40.0
1706055470,940204777.0,909803062.0,43.88,9,40.0
1706082707,943510052.0,904555724.0,44.68,9,40.0
1706098999,939627497.0,854182523.0,29.82,6,100.0
1706109534,937376530.0,921191918.0,30.04,6,100.0
1706131795,940099261.0,927415315.0,30.65,6,100.0
1706136893,940786197.0,927415315.0,29.85,6,100.0
1706166126,939950952.0,915187489.0,29.03,6,100.0
1706184760,939631349.0,915827331.0,29.0,7,100.0
1706194974,932037030.5205731,910067892.0,31.17,7,100.0
1706216410,936327952.0,924845141.0,31.2,7,100.0
1706222205,930302441.0,924845141.0,32.7,7,100.0
1706263652,934073695.0,887370304.426476,29.82,7,100.0
1706270843,938688332.0,926208986.0,29.91,8,100.0
1706612405,937794602.0,923796610.0,27.16,6,100.0
1706619063,932037030.5205731,923796610.0,27.74,7,100.0
1706626677,915400962.0,918866046.0,27.84,6,100.0
1706637804,939720662.0,887370304.426476,30.86,6,100.0
1706651877,938636607.0,915090811.0,30.36,6,100.0
1706745742,932037030.5205731,925839623.0,28.58,6,100.0
1706816103,932037030.5205731,926182377.0,28.18,7,100.0
1706831846,939947709.0,927573761.0,27.98,6,100.0
1706840582,938296051.0,887370304.426476,28.52,6,100.0
1706891534,932037030.5205731,914310597.0,28.0,7,100.0
1706921549,938636654.0,927477668.0,28.33,6,100.0
1706925681,940533081.0,887370304.426476,28.74,6,100.0
1706977317,940418253.0,926103943.0,29.57,6,100.0
1706985258,936641823.0,911426087.0,29.22,6,100.0
1707005564,938922638.0,912193595.0,28.68,6,100.0
1707013920,932037030.5205731,912193595.0,29.05,7,100.0
1707079422,935594368.0,898157368.0,29.13,6,100.0
1707087634,939159489.0,898157368.0,28.68,6,100.0
1707138428,938057449.0,927465425.0,28.11,7,100.0
1707155366,958319594.2208674,912002715.0,28.81,7,100.0
1707179432,937952123.0,912258565.0,28.38,7,100.0
1707209607,911205135.0,926943872.0,28.16,6,100.0
1707220823,932037030.5205731,926943872.0,27.84,7,100.0
1707234220,937940400.0,912675613.0,28.06,6,100.0
1707239505,937733902.0,912675613.0,28.28,6,100.0
1707263745,805694376.0,915042637.0,29.4,7,100.0
1707287761,932037030.5205731,901513847.0,28.81,6,100.0
1707310290,940049606.0,901513847.0,28.27,6,100.0
1707321057,436470785.0,914927303.0,28.33,7,100.0
1707336919,932037030.5205731,887370304.426476,28.97,6,100.0
1707350722,937742548.0,938371178.0,30.75,6,100.0
1707360912,938371178.0,913919390.0,29.06,6,100.0
1707383208,938788778.0,911710512.0,30.86,6,100.0
1707408354,502639077.0,547986913.0,30.55,7,100.0
1707433652,939368829.0,912578479.0,29.66,8,40.0
