Timestamp_cubic,Vazao,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck
1705398727,582965026.0,920966925.0,42.03,7,100.0
1705428255,512808579.0,927833308.0,38.97,9,100.0
1705487394,492011766.0,928832336.0,40.63,9,100.0
1705500661,504733824.0,919154204.6300231,45.93,9,100.0
1705582751,576248172.0,920475182.0,21.13,7,100.0
1705595044,319399842.0,914574799.0,30.9,7,100.0
1705604522,860613872.7524959,914574799.0,32.71,7,100.0
1705632164,860613872.7524959,921963905.0,42.64,9,100.0
1705741383,588105000.0,911324737.0,34.67,7,100.0
1705771540,551404666.0,919154204.6300231,20.91,7,100.0
1705780491,538290648.0,920563709.0,29.97,7,100.0
1705795481,585202783.0,901203780.0,30.89,7,100.0
1705841847,860613872.7524959,917011920.0,29.33,7,100.0
1705848273,537546313.0,919154204.6300231,29.33,7,100.0
1705933048,784298605.6614614,929461344.0,29.3,7,100.0
1705997000,420061518.0,916349375.0,37.29,7,100.0
1706006484,321126127.0,916349375.0,46.13,9,100.0
1706023987,142075764.0,864661562.0,28.57,7,100.0
1706039993,860613872.7524959,864661562.0,33.26,7,100.0
1706053597,263248782.0,904297639.0,28.97,7,100.0
1706099282,281806096.0,882224402.0,35.44,7,100.0
1706110342,465734390.0,882224402.0,28.22,7,100.0
1706122838,142876653.0,897894012.0,33.36,7,100.0
1706180116,469456565.0,913522699.0,31.78,7,100.0
1706193195,860613872.7524959,913522699.0,36.15,7,100.0
1706267262,293077651.0,873330801.0,36.61,7,3.0
1706278784,860613872.7524959,873330801.0,28.65,7,100.0
1706282957,860613872.7524959,890032510.0,38.48,7,100.0
1706300213,267495381.0,898314969.0,36.29,7,100.0
1706312681,239398296.0,898314969.0,37.17,7,100.0
1706330352,385613874.0,916727392.0,36.98,7,100.0
1706334080,542013155.0,916727392.0,36.11,7,100.0
1706356037,330147320.0,915516603.0,36.41,7,100.0
1706363340,508104919.0,919154204.6300231,35.34,7,100.0
1706397693,395269015.0,914043333.0,38.78,7,100.0
1706408724,480834797.0,914043333.0,37.97,7,100.0
1706439760,546518303.0,931292634.0,18.91,5,10.0
1706490112,555640061.0,834199516.0,18.47,5,10.0
1706534375,229062034.0,873674353.0,18.45,5,10.0
1706562263,166259899.0,859752330.0,38.87,7,100.0
1706777477,428978017.0,915760708.0,23.44,7,100.0
1706792946,480302950.0,919370347.0,46.44,9,100.0
1706884170,412152382.0,927360985.0,38.03,7,100.0
1706905864,317043412.0,923795040.0,29.05,7,100.0
1706967711,514976658.0,932551951.0,49.48,9,100.0
1707035861,421789780.0,918974855.0,42.31,9,100.0
1707040933,341312153.0,918974855.0,42.59,9,100.0
1707068280,860613872.7524959,918974855.0,43.15,9,100.0
1707082921,518163249.0,913732644.0,35.74,7,100.0
1707110045,587054951.0,913732644.0,31.19,7,100.0
1707125890,860613872.7524959,922277372.0,30.41,7,100.0
1707138958,559946421.0,922277372.0,31.4,7,100.0
1707153463,563617798.0,927883278.0,33.42,7,100.0
1707174368,399613032.0,911686044.0,54.8,9,100.0
1707184783,400555911.0,919154204.6300231,42.51,9,100.0
1707233888,346449458.0,910688073.0,42.5,9,100.0
1707235110,403859389.0,910688073.0,49.01,9,100.0
1707242997,608443988.0,919154204.6300231,54.02,9,100.0
1707258032,860613872.7524959,919184157.0,16.45,5,10.0
1707298590,812755565.0,925370309.0,24.87,5,10.0
1707314421,625787872.0,923220400.0,14.03,5,10.0
1707358451,604042084.0,919154204.6300231,27.37,7,100.0
1707359710,860613872.7524959,922641930.0,29.95,7,100.0
1707384067,860613872.7524959,923902299.0,5.34,5,10.0
1707416460,544431298.0,919154204.6300231,17.82,5,10.0
1707446311,309801577.0,913431541.0,17.59,5,10.0
1707481972,309907814.0,929599072.0,25.74,5,10.0
1707485612,507982008.0,929599072.0,25.24,5,10.0
1707503261,576987437.0,929599072.0,33.89,7,100.0
1707544218,571425807.0,825702203.0,35.32,7,100.0
1707562896,579449565.0,923276615.0,35.04,7,100.0
1707579751,562201320.0,923276615.0,35.55,7,100.0
1707648485,541493889.0,916350291.0,32.75,7,100.0
1707660984,860613872.7524959,916350291.0,14.18,7,100.0
1707694515,583436770.0,921278689.0,35.16,7,100.0
1707723128,593816475.0,919154204.6300231,34.34,7,100.0
1707740535,468402111.0,920861100.0,34.21,7,100.0
1707747186,572700108.0,919154204.6300231,34.32,7,100.0
1707762200,555643868.0,921129048.0,34.28,7,100.0
1707783124,860613872.7524959,916732006.0,22.89,7,100.0
1707817591,597741476.0,920025320.0,28.13,7,100.0
1707836303,729914374.0,913781463.0,8.5,5,10.0
1707913982,843008239.0,919154204.6300231,15.74,5,10.0
1708007744,285250153.0,731436565.0,80.57,7,100.0
1708023311,860613872.7524959,918503821.0,77.08,8,100.0
1708052161,564835574.0,921594624.0,35.08,7,100.0
1708171273,492943321.0,919288647.0,30.0,7,100.0
1709061390,53896854.0,919154204.6300231,39.37,7,100.0
1709109414,544634438.0,916671739.0,33.87,7,100.0
1709118960,583124091.0,916671739.0,33.12,7,100.0
1709132959,522168808.0,916141904.0,26.65,7,100.0
