,Timestamp_cubic,Vazao,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck,Link_bottleneck
0,1713825492,665323667.0,908486291.0,34.26,6,6.0,ac-ro
1,1713879547,676335270.0,917190160.0,23.41,6,10.0,pr-ms
2,1713897373,251561286.0,912212796.0,26.24,6,6.0,ac-ro
3,1713960141,523869512.0,922414791.0,36.95,6,10.0,pr-ms
4,1713967017,140143443.0,912266502.0,36.7,6,10.0,pr-ms
5,1713989676,723308701.0,918658122.0,19.43,6,10.0,pr-ms
6,1714004389,493407683.0,830370282.0,26.68,6,6.0,ac-ro
7,1714013261,597217983.0,924739544.0,24.56,6,10.0,pr-ms
8,1714049227,469290892.0,877896449.0,36.91,6,10.0,pr-ms
9,1714064157,557592414.0,877896449.0,37.17,6,10.0,pr-ms
10,1714078344,357984454.0,917666471.0,37.38,6,10.0,pr-ms
11,1714081883,169250088.0,917666471.0,37.72,6,10.0,pr-ms
12,1714091264,473589658.0,921857434.0,37.85,6,10.0,pr-ms
13,1714141200,858732560.0,917610876.0,37.57,6,10.0,pr-ms
14,1714141904,536562753.0,917610876.0,37.05,6,10.0,pr-ms
15,1714154787,506830197.0,891237527.0,39.22,6,10.0,pr-ms
16,1714193223,660210611.0,919128327.0,37.53,6,10.0,pr-ms
17,1714248085,656518199.0,918230152.0,37.16,6,10.0,pr-ms
18,1714254747,505363780.0,918230152.0,37.43,6,10.0,pr-ms
19,1714285507,844055682.0,917882270.0,38.36,6,10.0,pr-ms
20,1714316448,471763792.0,892804812.0,29.56,6,10.0,pr-ms
21,1714323701,729863331.0,892804812.0,30.87,6,10.0,pr-ms
22,1714331193,685877368.0,925823930.0,30.96,6,10.0,pr-ms
23,1714389096,549831986.0,708470976.0,30.92,6,10.0,pr-ms
24,1714403618,468746963.0,708470976.0,28.53,6,10.0,pr-ms
25,1714414931,589982445.0,708470976.0,29.09,6,10.0,pr-ms
26,1714429811,453458028.0,924005956.0,29.95,6,10.0,pr-ms
27,1714481445,547265691.0,911052524.0,32.35,6,6.0,ac-ro
28,1714494160,502217308.0,911052524.0,24.73,6,10.0,pr-ms
29,1714517847,882798738.0,911052524.0,27.73,6,6.0,ac-ro
30,1714576835,145021918.0,917923613.0,45.95,10,10.0,mg-df
31,1714587627,280949264.0,905393244.0,21.29,6,10.0,pr-ms
32,1714593819,631777641.0,905393244.0,27.27,8,10.0,mg-df
33,1714606510,698308675.0,905393244.0,26.67,8,10.0,mg-df
34,1714658657,488480595.0,923958286.0,25.85,8,10.0,mg-df
35,1714662149,700667871.0,923958286.0,26.75,8,10.0,mg-df
36,1714742486,895593687.0,922329294.0,23.86,6,10.0,pr-ms
37,1714760795,419850565.0,921385666.0,27.9,6,10.0,pr-ms
38,1714784674,577766127.0,922644513.0,29.01,8,10.0,mg-df
39,1714837568,477180549.0,924369122.0,23.33,6,10.0,pr-ms
40,1714856106,533464293.0,924369122.0,23.37,6,10.0,pr-ms
41,1714901186,574934968.0,924426635.0,23.33,6,10.0,pr-ms
42,1714920075,502163623.0,906393852.0,23.4,6,10.0,pr-ms
43,1714955865,618672273.0,923536128.0,26.0,8,10.0,mg-df
44,1714961259,668573996.0,884643585.0,26.77,8,10.0,mg-df
45,1715031671,682362264.0,918345202.0,24.6,6,10.0,pr-ms
46,1715032916,504836435.0,918345202.0,24.89,6,10.0,pr-ms
47,1715047029,900263567.0,920390023.0,27.67,6,10.0,pr-ms
48,1715078749,516505988.0,921700377.0,25.41,6,10.0,pr-ms
49,1715085717,160537258.0,921700377.0,60.06,10,100.0,mt-ro
50,1715098047,516954171.0,921700377.0,24.06,6,10.0,pr-ms
51,1715105802,381742334.0,921700377.0,29.75,8,20.0,go-df
52,1715123411,168611661.0,816999910.0,60.19,10,100.0,mt-ro
53,1715278682,761789892.0,919920692.0,21.18,6,10.0,pr-ms
54,1715299660,526287030.0,919920692.0,23.68,6,10.0,pr-ms
55,1715347677,255747788.0,920038147.0,24.45,6,10.0,pr-ms
56,1715370668,724465179.0,924006649.0,23.42,6,10.0,pr-ms
57,1715380771,212441635.0,924006649.0,57.0,9,100.0,mt-ro
58,1715391310,222927536.0,925210108.0,57.21,6,10.0,pr-ms
59,1715431357,387398301.0,921176825.0,27.09,6,10.0,pr-ms
60,1715459819,878866567.0,843947279.0,57.23,9,100.0,mt-ro
61,1715481018,747321834.0,841514435.0,22.88,6,10.0,pr-ms
62,1715536657,611059161.0,844261135.0,25.24,6,10.0,pr-ms
63,1713816780,928729242.0,797653677.0,14.76,3,100.0,mt-ro
64,1713826575,919026503.0,917716055.0,11.26,3,100.0,mt-ro
65,1713839978,901468945.0,917716055.0,9.81,3,100.0,mt-ro
66,1713885186,931767894.0,893390280.0,8.09,3,100.0,mt-ro
67,1713894174,819321940.0,893390280.0,8.77,3,100.0,mt-ro
68,1713926231,858471617.0,917142868.0,16.25,3,100.0,mt-ro
69,1713946121,924085183.0,916931134.0,15.41,3,100.0,mt-ro
70,1713963047,903089195.0,914463403.0,14.24,3,100.0,mt-ro
71,1713973656,939732307.0,917246075.0,15.13,3,100.0,mt-ro
72,1714042291,937639519.0,916880676.0,15.22,3,100.0,mt-ro
73,1714052417,871106646.0,916880676.0,14.66,3,100.0,mt-ro
74,1714062312,821506990.0,916928016.0,14.82,3,100.0,mt-ro
75,1714085073,932238636.0,907440710.0,14.78,3,100.0,mt-ro
76,1714141004,848877247.0,918502810.0,15.19,3,100.0,mt-ro
77,1714178570,928462872.0,916927879.0,14.04,3,100.0,mt-ro
78,1714185946,864862587.0,916927879.0,15.26,3,100.0,mt-ro
79,1714244624,920097213.0,919384885.0,13.61,3,100.0,mt-ro
80,1714338102,899467233.0,917138374.0,9.62,3,100.0,mt-ro
81,1714348470,899785450.0,917138374.0,7.46,3,100.0,mt-ro
82,1714393206,940418206.0,914779623.0,7.27,3,100.0,mt-ro
83,1714473790,933075306.0,917375337.0,1.97,3,100.0,mt-ro
84,1714491252,817791087.0,937597778.0,8.43,3,100.0,mt-ro
85,1714512787,877394446.0,916979895.0,8.39,3,100.0,mt-ro
86,1714514621,891082914.0,916979895.0,7.64,3,100.0,mt-ro
87,1714527729,927517947.0,926990275.0,7.25,3,100.0,mt-ro
88,1714588775,746063204.0,916469047.0,-1.77,3,100.0,mt-ro
89,1714604366,897373404.0,875247481.0,0.65,3,100.0,mt-ro
90,1714618059,938214267.0,875247481.0,7.83,3,100.0,mt-ro
91,1714642644,933445202.0,927268135.0,10.99,3,100.0,mt-ro
92,1714678985,829790783.0,928515394.0,7.43,3,100.0,mt-ro
93,1714715703,933911215.0,918605831.0,7.75,3,100.0,mt-ro
94,1714805410,937323539.0,917764905.0,9.1,3,100.0,mt-ro
95,1714828826,861929213.0,922068440.0,7.75,3,100.0,mt-ro
96,1714904727,821454233.0,914601137.0,8.48,3,100.0,mt-ro
97,1714926291,835508364.0,920861699.0,8.12,3,100.0,mt-ro
98,1715043584,844523279.0,928213351.0,7.14,3,100.0,mt-ro
99,1715103557,840012217.0,927677181.0,7.35,3,100.0,mt-ro
100,1715120245,747476766.0,918402544.0,9.57,3,100.0,mt-ro
101,1715158981,937377046.0,910165788.0,8.05,3,100.0,mt-ro
102,1715178174,915146168.0,925055504.0,7.79,3,100.0,mt-ro
103,1715207703,850981043.0,926731283.0,6.4,3,100.0,mt-ro
104,1715257329,909901141.0,919183468.0,8.8,3,100.0,mt-ro
105,1715266007,882589817.0,919183468.0,8.54,3,100.0,mt-ro
106,1715287209,935227833.0,908736758.0,9.76,3,100.0,mt-ro
107,1715291544,751248744.0,908736758.0,8.34,3,100.0,mt-ro
108,1715363840,619394896.0,922065213.0,6.43,3,100.0,mt-ro
109,1715381661,803105482.0,926884584.0,8.03,3,100.0,mt-ro
110,1715396245,934490650.0,926884584.0,8.56,3,100.0,mt-ro
111,1715424028,739823906.0,914362295.0,9.37,3,100.0,mt-ro
112,1715441824,850500503.0,914362295.0,8.3,3,100.0,mt-ro
113,1715546371,931404012.0,918136634.0,9.25,3,100.0,mt-ro
114,1715551458,888512650.0,918136634.0,7.79,3,100.0,mt-ro
115,1715566006,937009668.0,918136634.0,6.23,3,100.0,mt-ro
116,1715617714,718520398.0,622278516.0,7.01,3,100.0,mt-ro
117,1715642206,913311065.0,603665987.0,4.89,3,100.0,mt-ro
118,1715651351,888002027.0,923426053.0,14.2,3,100.0,mt-ro
119,1715703985,614781399.0,919238700.0,8.94,3,100.0,mt-ro
120,1715735394,935331241.0,904137051.0,8.42,3,100.0,mt-ro
121,1715776796,893230224.0,527610245.0,8.44,3,100.0,mt-ro
122,1715783225,649121329.0,527610245.0,8.15,3,100.0,mt-ro
123,1715809426,692069675.0,527610245.0,8.37,3,100.0,mt-ro
124,1715841784,919626359.0,914421719.0,8.18,3,100.0,mt-ro
125,1715889230,918287401.0,913100437.0,7.69,3,100.0,mt-ro
126,1715908968,930821334.0,918132594.0,7.16,3,100.0,mt-ro
127,1715914505,934703403.0,918132594.0,8.15,3,100.0,mt-ro
128,1715976114,903035005.0,914412529.0,8.29,3,100.0,mt-ro
129,1715982155,900415407.0,914412529.0,7.91,3,100.0,mt-ro
130,1716015549,909726985.0,883337923.0,7.86,3,100.0,mt-ro
131,1716026280,757805761.0,883337923.0,7.97,3,100.0,mt-ro
132,1716047434,414397981.0,915563905.0,7.65,3,100.0,mt-ro
133,1716061790,914464501.0,913413092.0,8.02,3,100.0,mt-ro
134,1716081287,915568254.0,914101612.0,7.64,3,100.0,mt-ro
135,1716086953,889611878.0,914101612.0,7.84,3,100.0,mt-ro
136,1716132607,828063282.0,871942948.0,8.4,3,100.0,mt-ro
137,1716250295,927363257.0,917664498.0,8.19,3,100.0,mt-ro
138,1716324335,517734710.0,917662892.0,8.4,3,100.0,mt-ro
139,1716364036,933230866.0,928729196.0,8.22,3,100.0,mt-ro
140,1716381583,883108720.0,928729196.0,8.47,3,100.0,mt-ro
141,1716405831,904045980.0,916351070.0,7.76,3,100.0,mt-ro
142,1716483744,581308357.0,915679473.0,9.42,3,100.0,mt-ro
143,1716491961,922016149.0,915679473.0,9.11,3,100.0,mt-ro
144,1716508245,900991856.0,911424218.0,8.54,3,100.0,mt-ro
145,1716560673,803053897.0,915828705.0,7.55,3,100.0,mt-ro
146,1716669573,907649155.0,912315282.0,8.27,3,100.0,mt-ro
147,1716684714,881076468.0,914779166.0,8.23,3,100.0,mt-ro
148,1716721543,414242144.0,924845188.0,8.08,3,100.0,mt-ro
149,1716734366,722154327.0,924845188.0,8.15,3,100.0,mt-ro
150,1716978939,491827023.0,913050473.0,8.26,3,100.0,mt-ro
151,1717028126,926472289.0,924321176.0,7.21,3,100.0,mt-ro
152,1717084165,925743745.0,923327844.0,7.2,3,100.0,mt-ro
153,1717107584,931083897.0,923327844.0,9.06,3,100.0,mt-ro
154,1717163581,877716948.0,848614848.0,7.8,3,100.0,mt-ro
155,1717174416,473270802.0,848614848.0,7.61,3,100.0,mt-ro
156,1717187359,867380375.0,848614848.0,6.94,3,100.0,mt-ro
157,1717239892,929459439.0,915829346.0,8.31,3,100.0,mt-ro
158,1717242229,868998958.0,915829346.0,8.62,3,100.0,mt-ro
159,1717273204,916512343.0,918603029.0,9.24,3,100.0,mt-ro
160,1717285828,809136421.0,915039297.0,8.57,3,100.0,mt-ro
161,1717338026,757388376.0,915303454.0,7.69,3,100.0,mt-ro
162,1717349675,930194653.0,915303454.0,7.95,3,100.0,mt-ro
163,1717359005,926456632.0,915303454.0,7.28,3,100.0,mt-ro
164,1717375008,655781037.0,916039657.0,7.06,3,100.0,mt-ro
165,1717410373,901776757.0,916142546.0,8.36,3,100.0,mt-ro
166,1717424794,915567064.0,918450611.0,8.37,3,100.0,mt-ro
167,1717430319,890336355.0,912675343.0,7.71,3,100.0,mt-ro
168,1717455221,638113253.0,923850102.0,9.1,3,100.0,mt-ro
169,1717467468,856847091.0,912107299.0,8.65,3,100.0,mt-ro
170,1717514219,885024835.0,914777885.0,8.9,3,100.0,mt-ro
171,1717550501,913060738.0,914879266.0,8.17,3,100.0,mt-ro
172,1717628723,847673712.0,921756032.0,7.98,3,100.0,mt-ro
173,1717639789,902514642.0,914084823.0,7.83,3,100.0,mt-ro
174,1717689944,527905877.0,924323163.0,8.41,3,100.0,mt-ro
175,1717706317,872255266.0,904288893.0,8.57,3,100.0,mt-ro
176,1717719826,897680298.0,910955683.0,7.31,3,100.0,mt-ro
177,1717727203,929665715.0,914987875.0,8.12,3,100.0,mt-ro
178,1717736423,911108460.0,927412904.0,9.23,3,100.0,mt-ro
179,1717752771,795366305.0,917908592.0,7.64,3,100.0,mt-ro
180,1717754423,911160525.0,917908592.0,7.44,8,6.0,ac-ro
181,1717819238,520989596.0,914570776.0,7.6,3,100.0,mt-ro
182,1717880081,900206411.0,906779751.0,7.75,3,100.0,mt-ro
183,1717931429,737305919.0,916301619.0,7.62,3,100.0,mt-ro
184,1717937875,871631196.0,916301619.0,8.01,3,100.0,mt-ro
185,1717948878,866860769.0,933512053.0,8.24,3,100.0,mt-ro
186,1717963797,775375338.0,933512053.0,7.97,3,100.0,mt-ro
187,1717988274,901137455.0,904974195.0,7.91,3,100.0,mt-ro
188,1718029187,905550822.0,912526092.0,8.91,3,100.0,mt-ro
189,1718047507,868331231.0,913731867.0,7.93,3,100.0,mt-ro
190,1718068272,911635757.0,913834577.0,7.56,3,100.0,mt-ro
191,1718116493,924427837.0,924741624.0,8.19,3,100.0,mt-ro
192,1718133780,915456621.0,919395433.0,9.07,3,100.0,mt-ro
193,1718159232,920385789.0,914255060.0,9.48,3,100.0,mt-ro
194,1718222078,898049637.0,924217751.0,7.72,3,100.0,mt-ro
195,1718226005,852493012.0,924217751.0,9.37,3,100.0,mt-ro
196,1718280576,731748651.0,908986570.0,9.49,3,100.0,mt-ro
197,1718295129,916666147.0,908986570.0,8.53,3,100.0,mt-ro
198,1718315398,925233146.0,925818700.0,9.1,3,100.0,mt-ro
199,1718361473,865836563.0,923483930.0,9.03,3,100.0,mt-ro
200,1718381622,857021455.0,927047524.0,8.7,3,100.0,mt-ro
201,1718393091,774312701.0,915248554.0,8.93,3,100.0,mt-ro
202,1718405782,910450493.0,915248554.0,10.45,3,100.0,mt-ro
203,1719286947,776367339.0,926915601.0,7.44,3,100.0,mt-ro
204,1719315243,879702527.0,925738376.0,7.93,3,100.0,mt-ro
205,1719392379,913309969.0,923380088.0,7.64,3,100.0,mt-ro
206,1719410255,870985008.0,915393437.0,9.37,3,100.0,mt-ro
207,1719426267,931666204.0,924111692.0,8.31,3,100.0,mt-ro
208,1719473371,912154711.0,915460833.0,8.19,3,100.0,mt-ro
209,1719485762,919943359.0,915460833.0,7.39,3,100.0,mt-ro
210,1719521533,924008081.0,922802907.0,8.28,3,100.0,mt-ro
211,1719557386,884426379.0,914777245.0,8.7,3,100.0,mt-ro
212,1719565837,921750456.0,914777245.0,7.96,3,100.0,mt-ro
213,1719574765,925272576.0,914777245.0,8.46,3,100.0,mt-ro
214,1719590436,921525029.0,914097179.0,9.04,3,100.0,mt-ro
215,1719608292,917400380.0,913889200.0,9.23,3,100.0,mt-ro
216,1719644545,583958427.0,909641362.0,8.72,3,100.0,mt-ro
217,1719664536,873986522.0,913328377.0,8.26,3,100.0,mt-ro
218,1719684688,679163184.0,902039037.0,9.35,3,100.0,mt-ro
219,1719695287,810342935.0,902039037.0,7.02,3,100.0,mt-ro
220,1719703277,930378783.0,924376979.0,8.39,3,100.0,mt-ro
221,1719726911,917717569.0,913650430.0,7.73,3,100.0,mt-ro
222,1719749752,917452947.0,923886330.0,7.27,3,100.0,mt-ro
223,1719751065,607125625.0,923886330.0,8.09,3,100.0,mt-ro
224,1719766761,926690272.0,910811717.0,8.1,3,100.0,mt-ro
225,1719791409,922522740.0,923823957.0,7.28,3,100.0,mt-ro
226,1719829341,821824645.0,916825405.0,9.65,3,100.0,mt-ro
227,1719842691,752772145.0,918399055.0,7.47,3,100.0,mt-ro
228,1719858137,900046649.0,849219017.0,6.35,3,100.0,mt-ro
229,1719876587,914151893.0,911105773.0,8.47,3,100.0,mt-ro
230,1719880953,843531476.0,911779834.0,13.63,3,100.0,mt-ro
231,1719929727,840984471.0,914255700.0,7.97,3,100.0,mt-ro
232,1719935643,917637579.0,913625365.0,9.14,3,100.0,mt-ro
233,1719970299,926365764.0,925316400.0,7.89,3,100.0,mt-ro
234,1720000745,933862299.0,926265120.0,9.03,3,100.0,mt-ro
235,1720007504,755089103.0,926265120.0,8.06,3,100.0,mt-ro
236,1720060122,936223937.0,913871608.0,7.68,3,100.0,mt-ro
237,1720080855,933653470.0,896055010.0,8.31,3,100.0,mt-ro
238,1720087471,873312241.0,896055010.0,8.8,3,100.0,mt-ro
239,1720107494,830837985.0,896055010.0,6.99,3,100.0,mt-ro
240,1720131241,823184053.0,928580730.0,8.43,3,100.0,mt-ro
241,1720177584,930772349.0,914671564.0,8.32,3,100.0,mt-ro
242,1720197596,903925528.0,927899377.0,7.82,3,100.0,mt-ro
243,1720234785,930106909.0,925996771.0,7.22,3,100.0,mt-ro
244,1720284354,934419440.0,925790435.0,7.87,3,100.0,mt-ro
245,1720284568,780406551.0,925790435.0,8.0,3,100.0,mt-ro
246,1720311245,933266170.0,926992963.0,8.4,3,100.0,mt-ro
247,1720369891,932652565.0,908697597.0,8.51,3,100.0,mt-ro
248,1720391470,934810318.0,924752740.0,8.54,3,100.0,mt-ro
249,1720431375,936660369.0,927257472.0,8.46,3,100.0,mt-ro
250,1720457144,906546471.0,925892098.0,7.92,3,100.0,mt-ro
251,1720480006,910008046.0,915567842.0,7.92,3,100.0,mt-ro
252,1720509738,918921984.0,904137651.0,8.33,3,100.0,mt-ro
253,1720516434,897587204.0,904137651.0,7.55,3,100.0,mt-ro
254,1720525213,908332048.0,904137651.0,9.98,3,100.0,mt-ro
