Unnamed: 0,Timestamp_cubic,Vazao,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck
0,1705428405,772068284.0,884533670.0,24.82,7,3.0
1,1705434600,580491586.0,884533670.0,19.59,7,3.0
2,1705439588,708270504.0,884533670.0,24.29,7,3.0
3,1705452290,568329158.0,877449581.0,20.46,7,3.0
4,1705458268,696832853.0,889875846.0,20.86,7,3.0
5,1705472346,764244682.0,893654079.0,28.2,7,3.0
6,1705479948,720055735.0,893654079.0,18.05,7,3.0
7,1705513747,737571345.0,876507001.0,22.92,7,3.0
8,1705570191,777211448.0,141987291.22366333,30.16,7,3.0
9,1705583039,705533514.0,369194809.47987366,20.64,7,3.0
10,1705611535,542534632.0,555750140.1512604,12.78,7,3.0
11,1705665587,78486258.0,890245742.0,38.89,7,3.0
12,1705716768,746272285.0,885471597.0,26.82,7,3.0
13,1705791166,309240224.0973854,267883661.02954102,24.44,7,3.0
14,1705805412,770932304.0,269126824.2151947,24.38,7,3.0
15,1705834845,301254785.0631981,896896252.0,24.89,7,3.0
16,1705838271,776002936.0,896896252.0,23.66,7,3.0
17,1705872885,816469660.0,894020993.0,12.54,7,3.0
18,1705881338,681207364.0,376732149.2539978,19.79,7,3.0
19,1705952192,320341457.0,887141559.0,15.4,7,3.0
20,1705961096,563138726.0,887141559.0,23.49,7,3.0
21,1706009662,691223027.0,887356020.0,28.88,7,3.0
22,1706032158,660482606.0,901565689.0,23.12,7,3.0
23,1706052913,156133544.0,896429684.0,49.28,7,3.0
24,1706059561,720163761.0,896429684.0,28.3,7,3.0
25,1706083377,396588082.9085655,379262797.4382324,19.35,7,3.0
26,1706124666,736569522.0,890235020.0,26.85,7,3.0
27,1706126946,759300684.0,890235020.0,25.54,7,3.0
28,1706147450,455816967.0,895643116.0,13.96,7,3.0
29,1706183188,627837799.0,891976347.0,26.64,7,3.0
30,1706198949,344929093.1336136,891976347.0,22.29,7,3.0
31,1706223825,750938340.0,914415592.0,37.97,9,3.0
32,1706236218,675325084.0,903823879.0,25.28,7,3.0
33,1706547920,718697979.0,795505642.0,23.06,7,3.0
34,1706563593,769605587.0,897581325.0,31.27,7,3.0
35,1706603066,645380530.0,201237349.02449036,25.7,7,3.0
36,1706658094,630301239.0,878762543.0,22.16,7,3.0
37,1706698105,738078597.0,885051015.0,24.74,7,3.0
38,1706702805,753769234.0,885051015.0,21.22,7,3.0
39,1706727828,758070445.0,890031353.0,20.28,7,3.0
40,1706739578,725826339.0,886269056.0,43.83,7,3.0
41,1706748056,758069459.0,886269056.0,43.83,11,10.0
42,1706801915,735890600.0,-84693908.62106323,37.35,7,3.0
43,1706811316,730335046.0,888673936.0,37.35,7,3.0
44,1706822571,721107806.0,888673936.0,35.99,7,3.0
45,1706832117,485807422.0,888673936.0,36.31,7,3.0
46,1706862801,783546574.0,181952485.85029602,26.14,7,3.0
47,1706884698,345341850.51202774,885266750.0,21.95,7,3.0
48,1706911737,630353227.0,886201081.0,22.53,7,3.0
49,1706933674,595907737.0,896052421.0,17.28,7,3.0
50,1706955942,717020248.0,896052421.0,18.24,7,3.0
51,1706974888,496795619.0,918555790.0,38.09,10,100.0
52,1706988401,655076969.0,910588634.0,34.67,10,100.0
