Timestamp_cubic,Vazao,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck
1705404338,919289015.0,925655178.0,29.23,7,100.0
1705430471,936800421.0,911149750.0,33.13,7,100.0
1705448243,408572998.0,914726874.0,29.67,7,100.0
1705473781,943144937.0,890464318.0,33.33,7,100.0
1705475598,1123950414.7874298,890464318.0,33.68,7,100.0
1705490970,936960940.0,1643043990.6480484,21.72,7,100.0
1705498885,940297497.0,890464318.0,35.76,7,100.0
1706323243,711879421.0,898993262.0,24.95,7,100.0
1706350250,1298429687.3880386,899155943.0,25.05,7,100.0
1706362033,657721236.0,898859346.0,25.27,7,100.0
1706378315,713557680.0,1562777143.1034164,26.59,7,100.0
1706396931,611747191.0,898055833.0,29.07,7,100.0
1706436134,778517664.0,890138703.0,16.69,6,10.0
1706444190,777102082.0,890138703.0,16.76,6,10.0
1706459987,597742512.0,953779570.0646667,16.22,6,10.0
1706503755,619185056.0,860562516.0,14.45,6,10.0
1706524868,721579522.0,860562516.0,17.12,6,10.0
1706619374,1519967514.2838898,902248392.0,42.67,9,10.0
1706675882,596166066.0,528691358.0,26.01,7,100.0
1706723282,705324999.0,891488281.0,28.52,7,100.0
1706736761,535980533.0,891488281.0,28.95,7,100.0
1706778817,1225936426.215866,885677327.0,29.54,7,100.0
1706816044,471912926.0,900045659.0,15.4,6,10.0
1706942984,1305983475.9856033,1600133139.7549133,25.31,7,100.0
1706955008,754450507.0,895633285.0,19.12,7,100.0
1707004726,639056336.0,822937759.0,25.46,7,100.0
1707021517,703070137.0,822937759.0,24.35,7,100.0
1707064515,614624236.0,897061029.0,19.1,7,100.0
1707078404,695469492.0,897061029.0,20.83,7,100.0
1707129221,738305757.0,882117426.0,23.19,8,100.0
1707179768,646500955.0,1741273348.088997,18.56,7,100.0
1707215309,608368038.0,884851785.0,10.72,7,100.0
1707222615,1584846782.1631699,896884497.0,10.24,7,100.0
1707296810,530611035.9005661,897109062.0,22.94,6,10.0
1707312661,763627228.0,1044866174.9858704,12.57,6,10.0
1707329247,692933234.0,894175821.0,26.89,7,100.0
1707354960,762837094.0,721995741.0,25.6,7,100.0
1707496778,736730602.0,876854807.0,29.51,8,100.0
1707506911,621439249.0,2580416051.2125397,56.18,10,100.0
1707555806,632972585.0,897111656.0,30.17,7,100.0
1707571451,466774633.0,898007041.0,29.88,7,100.0
1707592212,485491780.0,887042601.0,31.04,7,100.0
1707605759,558946035.0,895116454.0,31.06,7,100.0
1707631574,1212052286.9513779,894698500.0,31.28,7,100.0
1707643864,475571206.0,894698500.0,27.55,7,100.0
1707727455,505414642.0,896506189.0,31.01,7,100.0
1707783324,619133277.0,893704694.0,23.99,7,100.0
1707826264,579809983.0,898528145.0,31.38,7,100.0
1707843551,531523280.0,904982747.0,20.24,6,10.0
1707908978,530580411.0,896464768.0,17.36,6,10.0
1707935302,1223773345.331955,906808932.0,30.98,7,100.0
1707945007,586733575.0,906808932.0,11.52,6,10.0
1707961600,740712679.0,906808932.0,11.41,6,10.0
1707993900,707997170.0,1471702659.9238968,32.73,7,100.0
