Timestamp_cubic,Vazao,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck
1705405745,759698098.0,903350166.0,30.11,5,3.0
1705423898,652530280.0,887359924.0,36.63,5,3.0
1705434952,666264990.0,887359924.0,31.16,5,3.0
1705458556,656515173.0,890975650.0,26.82,5,3.0
1705521424,481402276.0,892389712.0,27.74,5,3.0
1705544175,98514045.0,887621803.0,28.69,5,3.0
1705602256,1939868.0,842269387.0,17.34,5,3.0
1705621205,729862784.0,891081176.0,18.24,5,3.0
1705948526,66375239.0,872939738.0,18.85,5,3.0
1706000630,809651602.0,890998364.0,34.21,5,3.0
1706027124,7077695.0,886788349.0,24.8,5,3.0
1706042039,,,35.71,5,3.0
1706058887,615199047.0,879911142.0,35.27,5,3.0
1706102862,,,29.22,6,100.0
1706132313,,884812252.0,53.52,5,3.0
1706143613,,884812252.0,21.41,5,3.0
1706167819,742565859.0,910008683.0,28.39,5,3.0
1706186297,484993804.0,862084646.0,21.46,5,3.0
1706230718,625005724.0,900726784.0,22.44,5,3.0
1706598774,728772126.0,856796447.0,39.71,5,3.0
1706630972,,,29.3,5,3.0
1706650258,769715448.0,887886300.0,28.65,5,3.0
1706667176,365326033.0,,26.55,5,3.0
1706696433,777916597.0,883919168.0,44.04,5,3.0
1706704482,712246993.0,883919168.0,38.24,5,3.0
1706715793,629055472.0,891439220.0,37.17,5,3.0
1706731011,522192519.0,864345388.0,27.69,5,3.0
1706748673,616564136.0,872993607.0,31.47,5,3.0
1706800485,591556723.0,880386258.0,30.12,5,3.0
1706819887,289565536.0,893911084.0,13.84,5,3.0
1706830287,,893911084.0,26.41,5,3.0
1706881182,542951566.0,868433986.0,26.5,5,3.0
1706899297,51170570.0,881924289.0,23.97,5,3.0
1706925865,675441412.0,879365436.0,32.34,5,3.0
1706954440,630930261.0,889509022.0,27.89,5,3.0
1706972426,619869669.0,876770022.0,21.73,5,3.0
1707001298,545891285.0,883061060.0,21.22,5,3.0
1707007668,,883061060.0,25.02,5,3.0
1707026867,713295000.0,881176965.0,25.94,5,3.0
1707048761,725303101.0,885577650.0,25.02,5,3.0
1707049785,717542207.0,885577650.0,24.69,5,3.0
1707077742,757100111.0,883126177.0,24.52,5,3.0
1707089273,698092089.0,883126177.0,35.2,5,3.0
1707089643,141190984.0,883126177.0,34.91,5,3.0
1707135689,794350496.0,867432891.0,35.17,5,3.0
1707151761,,884632425.0,23.47,5,3.0
1707159186,698987486.0,884632425.0,27.43,5,3.0
1707174806,758175985.0,,23.1,5,3.0
1707236424,391375806.0,805676310.0,22.98,5,3.0
1707493317,363227325.0,886260999.0,28.0,5,3.0
1707550928,,879655332.0,35.08,5,3.0
1707579882,478927735.0,886888418.0,34.12,5,3.0
1707592663,672768379.0,882484517.0,18.02,5,3.0
1707599291,636539270.0,889140374.0,19.08,5,3.0
1707613797,529481336.0,882378777.0,21.49,5,3.0
1707648585,726407961.0,882818160.0,21.32,5,3.0
1707650495,713125698.0,882818160.0,21.31,5,3.0
1707695788,77123030.0,890369234.0,41.32,5,3.0
1707723424,795016216.0,887831873.0,43.98,5,3.0
1707746693,538393204.0,,33.75,5,3.0
1707763263,615778811.0,882218579.0,43.14,5,3.0
1707781692,35232239.0,883374397.0,35.77,5,3.0
1707820181,598476637.0,881855282.0,36.14,5,3.0
1707848082,446118711.0,882308065.0,32.68,5,3.0
1707850019,478257976.0,882308065.0,33.11,5,3.0
1707859918,187275785.0,,29.41,5,3.0
1707869787,201903571.0,878496884.0,29.59,5,3.0
1707909808,611428028.0,887934955.0,29.03,5,3.0
1707938881,543948800.0,885521236.0,32.87,5,3.0
1707943581,621806376.0,847566735.0,28.9,5,3.0
1707975520,,900478852.0,33.16,5,3.0
1707990721,,883793784.0,33.86,5,3.0
1708015008,,475426640.0,47.81,5,3.0
